1,2,3,trial_num,map,prior,A,B,C,wrong_objective,unique_id,quiz_attempts
0.48,0.48,-1,9,UN_PX_0,goals-162,0.02,0.97,0.02,0,6148b696c9c71a694632c9f2,1
0.34,0.33,0.35,10,NX_PX_0,goals-162,0.03,0.98,0.01,0,6148b696c9c71a694632c9f2,1
0.48,0.48,-1,11,DX_PX_0,goals-333,0.99,0,0.02,0,6148b696c9c71a694632c9f2,1
0.33,0.35,0.33,12,PX_PX_0,goals-333,0.36,0.36,0.36,0,6148b696c9c71a694632c9f2,1
0.5,0.49,-1,13,UN_UN_0,goals-216,0.02,0.01,1,0,6148b696c9c71a694632c9f2,1
0.32,0.32,0.31,14,PX_UN_0,goals-621,0.99,0.01,0.01,2,6148b696c9c71a694632c9f2,1
0.28,0.29,-1,15,DX_UN_0,goals-621,0.99,0.01,0.01,0,6148b696c9c71a694632c9f2,1
0.34,0.31,0.33,16,NX_UN_0,goals-216,0.02,0.03,0.97,0,6148b696c9c71a694632c9f2,1
0.48,0.48,0,1,PX_PX_0,goals-162,0.46,0,0.62,0,60e797b64fca2922f9cd51af,0
0.46,0.46,-1,2,UN_UN_0,goals-621,0.94,0.22,0.16,0,60e797b64fca2922f9cd51af,0
0.81,0.28,0,3,PX_UN_0,goals-216,0.21,0.16,0.86,0,60e797b64fca2922f9cd51af,0
0.95,0.05,-1,4,DX_UN_0,goals-216,0.3,0.25,0.92,0,60e797b64fca2922f9cd51af,0
0.47,0.48,0,5,NX_UN_0,goals-621,0.95,0.13,0.06,0,60e797b64fca2922f9cd51af,0
0.48,0.48,-1,6,UN_PX_0,goals-333,0.68,0,0.55,0,60e797b64fca2922f9cd51af,0
0.07,0.87,-1,7,DX_PX_0,goals-162,0.33,0.93,0.45,0,60e797b64fca2922f9cd51af,0
0.47,0.47,0.07,8,NX_PX_0,goals-333,0.74,0.12,0.76,0,60e797b64fca2922f9cd51af,0
1,0.07,0.04,9,PX_UN_0,doors-621,0.45,0.46,0.48,0,60e797b64fca2922f9cd51af,0
0.82,0.51,-1,10,UN_PX_0,doors-54,0.48,0,0.48,0,60e797b64fca2922f9cd51af,0
0.11,0.83,-1,11,UN_DX_0,doors-27,0.07,0.08,0.93,0,60e797b64fca2922f9cd51af,0
0.5,0.5,-1,12,UN_NX_0,doors-54,0.06,0.48,0.48,0,60e797b64fca2922f9cd51af,0
0.42,0.51,0.05,13,PX_PX_0,doors-333,0.64,0.07,0.76,0,60e797b64fca2922f9cd51af,0
0.89,0.15,-1,14,UN_UN_0,doors-72,0.47,0.47,0.47,0,60e797b64fca2922f9cd51af,0
0.06,0.81,0.27,15,PX_DX_0,doors-162,0.72,0.04,0.75,0,60e797b64fca2922f9cd51af,0
0.49,0.48,0.2,16,PX_NX_0,doors-216,0.5,0.51,0.05,0,60e797b64fca2922f9cd51af,0
1,1,-1,1,UN_PX_0,doors-72,0,0,1,0,610816258dd273092f2dc450,0
1,1,1,2,PX_PX_0,doors-621,1,0,0,0,610816258dd273092f2dc450,0
1,1,-1,3,UN_NX_0,doors-54,0,1,0,0,610816258dd273092f2dc450,0
1,1,-1,4,UN_UN_0,doors-27,0.64,0.65,0.65,0,610816258dd273092f2dc450,0
1,1,1,5,PX_UN_0,doors-162,1,1,1,3,610816258dd273092f2dc450,0
1,1,1,6,PX_DX_0,doors-216,0,0,1,0,610816258dd273092f2dc450,0
1,1,-1,7,UN_DX_0,doors-54,0,0,1,0,610816258dd273092f2dc450,0
1,1,1,8,PX_NX_0,doors-333,1,1,0,0,610816258dd273092f2dc450,0
0,1,-1,9,DX_PX_0,goals-216,1,1,1,0,610816258dd273092f2dc450,0
1,0,0,10,PX_UN_0,goals-333,1,1,1,2,610816258dd273092f2dc450,0
1,0,-1,11,DX_UN_0,goals-333,1,1,1,0,610816258dd273092f2dc450,0
1,1,0,12,PX_PX_0,goals-216,0.7,0.48,1,0,610816258dd273092f2dc450,0
1,1,-1,13,UN_UN_0,goals-162,1,1,1,0,610816258dd273092f2dc450,0
1,1,0,14,NX_PX_0,goals-621,1,1,1,0,610816258dd273092f2dc450,0
0.99,0.98,0.02,15,NX_UN_0,goals-162,0.98,0.97,0.99,0,610816258dd273092f2dc450,0
0.98,0.96,-1,16,UN_PX_0,goals-621,0.97,0.03,0.98,0,610816258dd273092f2dc450,0
0.71,0.15,0.01,1,PX_PX_0,goals-216,0.51,0.03,0.96,0,602a2911a73ba046955f6c58,1
0.48,0.49,-1,2,UN_UN_0,goals-162,0.04,0.99,0.37,0,602a2911a73ba046955f6c58,1
0.52,0.25,-1,3,DX_PX_0,goals-216,0.33,0.05,0.96,0,602a2911a73ba046955f6c58,1
0.99,0.01,-1,4,DX_UN_0,goals-333,0.51,0.5,0.5,0,602a2911a73ba046955f6c58,1
0.47,0.48,-1,5,UN_PX_0,goals-621,0.99,0.44,0.03,0,602a2911a73ba046955f6c58,1
0.74,0.4,0.01,6,PX_UN_0,goals-333,0.07,0.82,0.54,0,602a2911a73ba046955f6c58,1
0.01,0.16,0.66,7,NX_PX_0,goals-621,0.98,0.31,0.03,0,602a2911a73ba046955f6c58,1
0.95,0.48,0.01,8,NX_UN_0,goals-162,0.25,0.98,0.07,0,602a2911a73ba046955f6c58,1
0.86,0.49,-1,9,UN_DX_0,doors-54,0,0.02,0.94,0,602a2911a73ba046955f6c58,1
0.84,0.23,-1,10,UN_PX_0,doors-72,0.48,0.01,0.49,0,602a2911a73ba046955f6c58,1
0.88,0.56,0.16,11,PX_PX_0,doors-621,0.5,0,0.87,0,602a2911a73ba046955f6c58,1
0.04,0.23,0.81,12,PX_UN_0,doors-162,0.01,0.58,0.58,0,602a2911a73ba046955f6c58,1
0.22,0.05,0.95,13,PX_DX_0,doors-216,0.21,0.04,0.88,0,602a2911a73ba046955f6c58,1
0.78,0.6,-1,14,UN_NX_0,doors-54,0.03,0.01,0.99,0,602a2911a73ba046955f6c58,1
0.98,0.08,-1,15,UN_UN_0,doors-27,0.45,0.45,0.45,0,602a2911a73ba046955f6c58,1
0.49,0.48,0.47,16,PX_NX_0,doors-333,0.56,0.55,0.04,0,602a2911a73ba046955f6c58,1
0.77,0.28,0.15,1,PX_NX_0,doors-621,0.66,0.66,0.06,0,5b14532ce9270900013c5bf6,0
0.53,0.49,-1,2,UN_UN_0,doors-54,0.3,0.31,0.31,0,5b14532ce9270900013c5bf6,0
0.5,0.46,-1,3,UN_DX_0,doors-54,0.06,0.06,0.92,0,5b14532ce9270900013c5bf6,0
0.14,0.83,-1,4,UN_PX_0,doors-27,0.56,0.19,0.57,0,5b14532ce9270900013c5bf6,0
0.28,0.28,0.77,5,PX_DX_0,doors-333,0.15,0.15,0.84,0,5b14532ce9270900013c5bf6,0
0.22,0.54,0.25,6,PX_PX_0,doors-162,0.42,0.42,0.41,0,5b14532ce9270900013c5bf6,0
0.78,0.13,-1,7,UN_NX_0,doors-72,0.19,0.18,0.77,0,5b14532ce9270900013c5bf6,0
0.51,0.36,0.26,8,PX_UN_0,doors-216,0.48,0.47,0.48,0,5b14532ce9270900013c5bf6,0
0.48,0.47,-1,9,UN_UN_0,goals-216,0.16,0.09,0.75,0,5b14532ce9270900013c5bf6,0
0.6,0.2,-1,10,DX_UN_0,goals-621,0.13,0.38,0.39,0,5b14532ce9270900013c5bf6,0
0.16,0.73,-1,11,DX_PX_0,goals-333,0.2,0.54,0.55,0,5b14532ce9270900013c5bf6,0
0.5,0.25,-1,12,UN_PX_0,goals-162,0.43,0.32,0.43,0,5b14532ce9270900013c5bf6,0
0.67,0.66,0.12,13,PX_PX_0,goals-333,0.62,0.17,0.61,0,5b14532ce9270900013c5bf6,0
0.58,0.58,0.2,14,PX_UN_0,goals-621,0.68,0.24,0.2,0,5b14532ce9270900013c5bf6,0
0.06,0.95,0.06,15,NX_UN_0,goals-216,0.28,0.3,0.79,0,5b14532ce9270900013c5bf6,0
0.73,0.73,0.11,16,NX_PX_0,goals-162,0.48,0.41,0.48,0,5b14532ce9270900013c5bf6,0
0.67,0.52,-1,1,UN_PX_0,doors-54,0.63,0.01,0.64,0,5eaadc0a7adeb404eea9c3c0,1
0.62,0.54,-1,2,UN_UN_0,doors-54,0.52,0.54,0.54,0,5eaadc0a7adeb404eea9c3c0,1
0.34,0.71,-1,3,UN_NX_0,doors-27,0.13,0.71,0,0,5eaadc0a7adeb404eea9c3c0,1
0.72,0.19,-1,4,UN_DX_0,doors-72,0.01,0.01,0.96,0,5eaadc0a7adeb404eea9c3c0,1
0.15,0.16,0.81,5,PX_DX_0,doors-621,0.02,0.02,0.98,0,5eaadc0a7adeb404eea9c3c0,1
0.49,0.61,0.02,6,PX_NX_0,doors-162,0.63,0.74,0.01,0,5eaadc0a7adeb404eea9c3c0,1
0.06,0.89,0.04,7,PX_PX_0,doors-216,0.74,0.01,0.05,0,5eaadc0a7adeb404eea9c3c0,1
0.47,0.47,0.05,8,PX_UN_0,doors-333,0.45,0.46,0,0,5eaadc0a7adeb404eea9c3c0,1
0.98,0.01,-1,9,DX_UN_0,goals-162,0.26,0.49,0.34,0,5eaadc0a7adeb404eea9c3c0,1
0.6,0.6,0.01,10,PX_UN_0,goals-162,0.34,0.56,0.34,0,5eaadc0a7adeb404eea9c3c0,1
0.53,0.53,0.02,11,NX_UN_0,goals-333,0.45,0.46,0.48,0,5eaadc0a7adeb404eea9c3c0,1
0.5,0.5,-1,12,UN_UN_0,goals-333,0.45,0.45,0.46,0,5eaadc0a7adeb404eea9c3c0,1
0.01,0.96,-1,13,DX_PX_0,goals-621,0.77,0.18,0.03,0,5eaadc0a7adeb404eea9c3c0,1
0.11,0.8,0.01,14,PX_PX_0,goals-621,0.79,0.01,0.31,0,5eaadc0a7adeb404eea9c3c0,1
0.46,0.46,0.02,15,NX_PX_0,goals-216,0.02,0.03,0.94,0,5eaadc0a7adeb404eea9c3c0,1
0.47,0.47,-1,16,UN_PX_0,goals-216,0.29,0,0.75,0,5eaadc0a7adeb404eea9c3c0,1
0.12,0.07,0.89,1,PX_DX_0,doors-216,0.06,0.09,0.89,0,607081b0ecb2499634a349dd,1
0.2,0.89,-1,2,UN_UN_0,doors-27,0.45,0.33,0.5,0,607081b0ecb2499634a349dd,1
0.81,0.46,-1,3,UN_NX_0,doors-54,0.09,0.06,0.95,0,607081b0ecb2499634a349dd,1
0.82,0.17,-1,4,UN_PX_0,doors-72,0.37,0.48,0.78,0,607081b0ecb2499634a349dd,1
0.24,0.77,0.41,5,PX_UN_0,doors-162,0.1,0.18,0.94,1,607081b0ecb2499634a349dd,1
0.88,0.51,0.04,6,PX_NX_0,doors-333,0.08,0.46,0.79,0,607081b0ecb2499634a349dd,1
0.36,0.66,-1,7,UN_DX_0,doors-54,0.12,0.12,0.86,0,607081b0ecb2499634a349dd,1
0.89,0.34,0.16,8,PX_PX_0,doors-621,0.25,0.04,0.9,0,607081b0ecb2499634a349dd,1
0.88,0.21,0.04,9,NX_PX_0,goals-621,0.86,0.08,0.05,0,607081b0ecb2499634a349dd,1
0.9,0.3,-1,10,UN_UN_0,goals-162,0.13,0.97,0.03,0,607081b0ecb2499634a349dd,1
0.95,0.08,0.23,11,NX_UN_0,goals-162,0.16,0.96,0.11,0,607081b0ecb2499634a349dd,1
0.6,0.33,0.67,12,PX_PX_0,goals-216,0.2,0.1,0.95,0,607081b0ecb2499634a349dd,1
0.84,0.52,-1,13,DX_PX_0,goals-216,0.59,0.31,0.49,6,607081b0ecb2499634a349dd,1
0.81,0.57,0.06,14,PX_UN_0,goals-333,0.13,0.61,0.61,0,607081b0ecb2499634a349dd,1
0.95,0.3,-1,15,DX_UN_0,goals-333,0.41,0.5,0.42,0,607081b0ecb2499634a349dd,1
0.92,0.3,-1,16,UN_PX_0,goals-621,0.93,0.36,0.27,0,607081b0ecb2499634a349dd,1
0.52,0.52,0,1,PX_NX_0,doors-216,0.49,0.49,0.17,0,5efcb50255a06b097b8d5d29,1
0.68,0.35,-1,2,UN_UN_0,doors-72,0.47,0.48,0.49,0,5efcb50255a06b097b8d5d29,1
0.31,0.74,-1,3,UN_NX_0,doors-54,0.14,0.87,0.07,4,5efcb50255a06b097b8d5d29,1
0.31,0.72,-1,4,UN_DX_0,doors-27,0,0,1,0,5efcb50255a06b097b8d5d29,1
0.74,0.74,0.22,5,PX_PX_0,doors-333,0.19,0.19,0.78,0,5efcb50255a06b097b8d5d29,1
0.79,0.53,0,6,PX_UN_0,doors-621,0.11,0.81,0.12,0,5efcb50255a06b097b8d5d29,1
0.1,0.34,0.88,7,PX_DX_0,doors-162,0.17,0.06,0.87,0,5efcb50255a06b097b8d5d29,1
0.47,0.53,-1,8,UN_PX_0,doors-54,0.46,0,0.47,0,5efcb50255a06b097b8d5d29,1
0.5,0.51,0,9,NX_PX_0,goals-333,0.37,0,0.66,0,5efcb50255a06b097b8d5d29,1
0.17,0.9,-1,10,DX_PX_0,goals-162,0.25,0.9,0.22,0,5efcb50255a06b097b8d5d29,1
0.84,0.28,0,11,PX_UN_0,goals-216,0.11,0.83,0.23,0,5efcb50255a06b097b8d5d29,1
0.51,0.51,-1,12,UN_UN_0,goals-621,0.58,0.44,0.44,0,5efcb50255a06b097b8d5d29,1
0.48,0.48,-1,13,UN_PX_0,goals-333,0.47,0,0.47,0,5efcb50255a06b097b8d5d29,1
1,0,-1,14,DX_UN_0,goals-216,0.01,0.46,0.47,0,5efcb50255a06b097b8d5d29,1
0.28,0.68,0,15,PX_PX_0,goals-162,0.46,0.05,0.64,0,5efcb50255a06b097b8d5d29,1
0.82,0.27,0,16,NX_UN_0,goals-621,0.25,0.78,0.1,0,5efcb50255a06b097b8d5d29,1
0.4,0.52,0.38,1,PX_DX_0,doors-216,0.42,0.49,0.66,0,59c6305e6a287600011c388d,0
0.36,0.45,0.4,2,PX_NX_0,doors-333,0.42,0.51,0.39,0,59c6305e6a287600011c388d,0
0.41,0.51,0.38,3,PX_UN_0,doors-162,0.22,0.3,0.85,5,59c6305e6a287600011c388d,0
0.69,0.43,0.04,4,PX_PX_0,doors-621,0.34,0.49,0.69,0,59c6305e6a287600011c388d,0
0.5,0.33,-1,5,UN_DX_0,doors-54,0.2,0.37,0.46,0,59c6305e6a287600011c388d,0
0.45,0.23,-1,6,UN_PX_0,doors-72,0.47,0.31,0.46,0,59c6305e6a287600011c388d,0
0.4,0.26,-1,7,UN_NX_0,doors-54,0.29,0.4,0.51,0,59c6305e6a287600011c388d,0
0.44,0.69,-1,8,UN_UN_0,doors-27,0.41,0.41,0.43,0,59c6305e6a287600011c388d,0
0.44,0.56,0.53,9,NX_UN_0,goals-162,0.34,0.46,0.61,0,59c6305e6a287600011c388d,0
0.42,0.34,0.34,10,PX_PX_0,goals-216,0.58,0.49,0.37,0,59c6305e6a287600011c388d,0
0.41,0.49,0.42,11,NX_PX_0,goals-621,0.47,0.47,0.36,0,59c6305e6a287600011c388d,0
0.52,0.43,-1,12,DX_PX_0,goals-216,0.39,0.56,0.48,0,59c6305e6a287600011c388d,0
0.56,0.48,-1,13,UN_UN_0,goals-162,0.47,0.64,0.26,0,59c6305e6a287600011c388d,0
0.54,0.42,-1,14,UN_PX_0,goals-621,0.48,0.37,0.47,0,59c6305e6a287600011c388d,0
0.5,0.4,0.41,15,PX_UN_0,goals-333,0.37,0.44,0.68,3,59c6305e6a287600011c388d,0
0.56,0.4,-1,16,DX_UN_0,goals-333,0.31,0.44,0.36,0,59c6305e6a287600011c388d,0
0.5,0.51,-1,1,UN_UN_0,doors-54,0.47,0.47,0.48,0,6079a64f3374e137a5f86a82,0
0.84,0.4,0.14,2,PX_DX_0,doors-621,0.14,0.13,0.91,0,6079a64f3374e137a5f86a82,0
0.88,0.1,-1,3,UN_DX_0,doors-72,0.12,0.12,0.97,0,6079a64f3374e137a5f86a82,0
0.14,0.92,-1,4,UN_NX_0,doors-27,0.07,0.88,0.07,0,6079a64f3374e137a5f86a82,0
0.86,0.3,0.12,5,PX_PX_0,doors-216,0.21,0.07,0.89,0,6079a64f3374e137a5f86a82,0
0.52,0.44,0.07,6,PX_UN_0,doors-333,0.07,0.88,0.05,11,6079a64f3374e137a5f86a82,0
0.73,0.35,0.11,7,PX_NX_0,doors-162,0.55,0.57,0.1,0,6079a64f3374e137a5f86a82,0
0.6,0.47,-1,8,UN_PX_0,doors-54,0.62,0.07,0.63,0,6079a64f3374e137a5f86a82,0
0.51,0.51,-1,9,UN_UN_0,goals-333,0.5,0.51,0.51,0,6079a64f3374e137a5f86a82,0
0.64,0.31,0.02,10,PX_UN_0,goals-162,0.05,0.78,0.2,0,6079a64f3374e137a5f86a82,0
0.51,0.51,0.05,11,NX_PX_0,goals-216,0.58,0.05,0.77,0,6079a64f3374e137a5f86a82,0
0.59,0.59,0.05,12,NX_UN_0,goals-333,0.59,0.59,0.6,0,6079a64f3374e137a5f86a82,0
0.04,0.97,-1,13,DX_PX_0,goals-621,0.86,0.43,0.09,0,6079a64f3374e137a5f86a82,0
0.47,0.61,0.06,14,PX_PX_0,goals-621,0.31,0.17,0.79,0,6079a64f3374e137a5f86a82,0
0.9,0.12,-1,15,DX_UN_0,goals-162,0.08,0.28,0.8,0,6079a64f3374e137a5f86a82,0
0.51,0.51,-1,16,UN_PX_0,goals-216,0.46,0.05,0.86,0,6079a64f3374e137a5f86a82,0
0.71,0.33,0.11,1,PX_DX_0,doors-621,0.1,0.01,0.88,0,5d470786da637a00014ba26f,1
0.08,0.72,0.25,2,PX_NX_0,doors-162,0.34,0.86,0.01,0,5d470786da637a00014ba26f,1
0.17,0.77,-1,3,UN_NX_0,doors-27,0.01,0.81,0.26,0,5d470786da637a00014ba26f,1
0.55,0.42,-1,4,UN_UN_0,doors-54,0.55,0.69,0.36,0,5d470786da637a00014ba26f,1
0.58,0.82,0.06,5,PX_PX_0,doors-216,0.04,0.04,0.82,0,5d470786da637a00014ba26f,1
0.69,0.61,-1,6,UN_PX_0,doors-54,0.87,0.02,0.16,0,5d470786da637a00014ba26f,1
0.81,0.38,-1,7,UN_DX_0,doors-72,0.01,0,0.99,0,5d470786da637a00014ba26f,1
0.87,0.19,0.01,8,PX_UN_0,doors-333,0.41,0.78,0.64,0,5d470786da637a00014ba26f,1
0.68,0.6,-1,9,UN_PX_0,goals-216,0.54,0.01,0.82,0,5d470786da637a00014ba26f,1
0.48,0.48,-1,10,UN_UN_0,goals-333,0.5,0.5,0.5,0,5d470786da637a00014ba26f,1
0.07,0.94,-1,11,DX_PX_0,goals-621,0.86,0.16,0.05,0,5d470786da637a00014ba26f,1
0.57,0.57,0.04,12,NX_PX_0,goals-216,0.09,0.02,0.86,0,5d470786da637a00014ba26f,1
0.94,0.06,-1,13,DX_UN_0,goals-162,0.08,0.86,0.17,0,5d470786da637a00014ba26f,1
0.63,0.63,0.07,14,NX_UN_0,goals-333,0.36,0.6,0.55,0,5d470786da637a00014ba26f,1
0.9,0.14,0.04,15,PX_UN_0,goals-162,0.08,0.88,0.18,0,5d470786da637a00014ba26f,1
0.04,0.94,0.04,16,PX_PX_0,goals-621,0.88,0.1,0.07,0,5d470786da637a00014ba26f,1
1,0.02,-1,1,UN_PX_0,doors-54,1,0.02,0.98,0,60e75ca742924995228e11c8,1
0.98,0.01,-1,2,UN_DX_0,doors-72,0,0,0.96,0,60e75ca742924995228e11c8,1
1,0.01,-1,3,UN_UN_0,doors-54,0.01,0.01,0.99,0,60e75ca742924995228e11c8,1
0,1,-1,4,UN_NX_0,doors-27,0,0.97,0.99,0,60e75ca742924995228e11c8,1
1,0,1,5,PX_PX_0,doors-216,0,0.01,1,0,60e75ca742924995228e11c8,1
0.99,1,0.99,6,PX_UN_0,doors-333,0.99,0.99,0.98,0,60e75ca742924995228e11c8,1
1,0.47,0.47,7,PX_DX_0,doors-621,0.99,0.01,0.6,0,60e75ca742924995228e11c8,1
0,1,0.63,8,PX_NX_0,doors-162,0.48,0.47,0.01,0,60e75ca742924995228e11c8,1
0.73,1,0,9,PX_UN_0,goals-162,0.15,1,0.45,0,60e75ca742924995228e11c8,1
0.02,0.02,1,10,NX_PX_0,goals-216,0.39,0.15,0.99,0,60e75ca742924995228e11c8,1
0.71,1,0.01,11,PX_PX_0,goals-621,1,0.34,0.03,0,60e75ca742924995228e11c8,1
1,0.54,-1,12,UN_PX_0,goals-216,0.25,0.04,0.99,0,60e75ca742924995228e11c8,1
0.01,1,-1,13,DX_PX_0,goals-621,0.99,0.38,0.15,0,60e75ca742924995228e11c8,1
1,0,-1,14,DX_UN_0,goals-162,0.29,1,0.44,0,60e75ca742924995228e11c8,1
1,1,0,15,NX_UN_0,goals-333,0.49,0.49,0.49,0,60e75ca742924995228e11c8,1
0.48,0.48,-1,16,UN_UN_0,goals-333,0.47,0.47,0.47,0,60e75ca742924995228e11c8,1
0.33,0.33,0.32,1,PX_NX_0,doors-333,0.51,0.5,0,0,614ca7f8fc7cba1b74101bfe,1
0.5,0,0.51,2,PX_DX_0,doors-216,0,0,1,0,614ca7f8fc7cba1b74101bfe,1
0.51,0.5,0,3,PX_UN_0,doors-162,0,1,0,0,614ca7f8fc7cba1b74101bfe,1
0.49,0.5,-1,4,UN_NX_0,doors-54,0,0.5,0.51,0,614ca7f8fc7cba1b74101bfe,1
0.49,0.49,-1,5,UN_DX_0,doors-54,0,0,1,0,614ca7f8fc7cba1b74101bfe,1
0.47,0.47,-1,6,UN_UN_0,doors-27,0.3,0.32,0.33,0,614ca7f8fc7cba1b74101bfe,1
0.52,0.5,-1,7,UN_PX_0,doors-72,0.52,0,0.53,0,614ca7f8fc7cba1b74101bfe,1
0.53,0.52,0,8,PX_PX_0,doors-621,0,0,1,0,614ca7f8fc7cba1b74101bfe,1
0.5,0.5,0,9,PX_UN_0,goals-333,0.35,0.36,0.37,0,614ca7f8fc7cba1b74101bfe,1
0.51,0.5,-1,10,UN_PX_0,goals-621,0.5,0,0.49,0,614ca7f8fc7cba1b74101bfe,1
0.5,0.5,-1,11,UN_UN_0,goals-162,0.31,0.32,0.32,0,614ca7f8fc7cba1b74101bfe,1
0.5,0.49,0.03,12,PX_PX_0,goals-216,0.49,0,0.47,0,614ca7f8fc7cba1b74101bfe,1
0,1,-1,13,DX_PX_0,goals-216,0.49,0.49,0,0,614ca7f8fc7cba1b74101bfe,1
0.48,0.47,0,14,NX_PX_0,goals-621,0.48,0,0.47,0,614ca7f8fc7cba1b74101bfe,1
1,0,-1,15,DX_UN_0,goals-333,0.36,0.36,0.37,0,614ca7f8fc7cba1b74101bfe,1
0.49,0.49,0,16,NX_UN_0,goals-162,0.28,0.29,0.29,0,614ca7f8fc7cba1b74101bfe,1
0.83,0.18,-1,1,UN_NX_0,doors-54,0.05,0.27,0.77,0,6050835a7dbf1e0d8bef47d0,0
0.84,0.15,0.1,2,PX_UN_0,doors-621,0.66,0.76,0.58,0,6050835a7dbf1e0d8bef47d0,0
0.34,0.68,-1,3,UN_UN_0,doors-72,0.17,0.59,0.72,0,6050835a7dbf1e0d8bef47d0,0
0.03,0.18,0.74,4,PX_DX_0,doors-162,0.06,0.27,0.83,0,6050835a7dbf1e0d8bef47d0,0
0.21,0.58,0.46,5,PX_NX_0,doors-216,0.57,0.75,0.02,0,6050835a7dbf1e0d8bef47d0,0
0.14,0.96,-1,6,UN_DX_0,doors-27,0.16,0.26,0.85,0,6050835a7dbf1e0d8bef47d0,0
0.73,0.76,-1,7,UN_PX_0,doors-54,0.77,0.09,0.79,0,6050835a7dbf1e0d8bef47d0,0
0.58,0.65,0.17,8,PX_PX_0,doors-333,0.51,0.05,0.81,0,6050835a7dbf1e0d8bef47d0,0
0.82,0.7,0.11,9,PX_UN_0,goals-216,0.12,0.01,0.85,1,6050835a7dbf1e0d8bef47d0,0
0.68,0.78,-1,10,UN_PX_0,goals-333,0.77,0.02,0.8,0,6050835a7dbf1e0d8bef47d0,0
0.08,0.89,-1,11,DX_PX_0,goals-162,0.35,0.93,0.02,0,6050835a7dbf1e0d8bef47d0,0
0.72,0.72,-1,12,UN_UN_0,goals-621,0.71,0.71,0.71,0,6050835a7dbf1e0d8bef47d0,0
0.57,0.8,0.03,13,NX_UN_0,goals-621,0.83,0.68,0.03,0,6050835a7dbf1e0d8bef47d0,0
0.68,0.76,0.08,14,NX_PX_0,goals-333,0.78,0.09,0.8,0,6050835a7dbf1e0d8bef47d0,0
0.94,0.02,-1,15,DX_UN_0,goals-216,0.46,0.31,0.87,0,6050835a7dbf1e0d8bef47d0,0
0.54,0.69,0.1,16,PX_PX_0,goals-162,0.57,0.12,0.76,0,6050835a7dbf1e0d8bef47d0,0
0.5,0.51,0.51,1,PX_UN_0,doors-333,0.22,0.61,0.62,1,614fac5b9bd7d03e410b6005,1
0.86,0.31,-1,2,UN_NX_0,doors-27,0.19,0.74,0.3,0,614fac5b9bd7d03e410b6005,1
0.1,0.35,0.75,3,PX_NX_0,doors-162,0.51,0.52,0.18,0,614fac5b9bd7d03e410b6005,1
0.26,0.08,0.73,4,PX_PX_0,doors-216,0.06,0.27,0.77,0,614fac5b9bd7d03e410b6005,1
0.77,0.67,-1,5,UN_PX_0,doors-54,0.61,0.14,0.67,0,614fac5b9bd7d03e410b6005,1
0.75,0.26,-1,6,UN_DX_0,doors-72,0.12,0.18,0.71,0,614fac5b9bd7d03e410b6005,1
0.82,0.5,0.1,7,PX_DX_0,doors-621,0.3,0.23,0.79,0,614fac5b9bd7d03e410b6005,1
0.85,0.71,-1,8,UN_UN_0,doors-54,0.58,0.64,0.62,0,614fac5b9bd7d03e410b6005,1
0.87,0.21,-1,9,DX_PX_0,goals-621,0.88,0.37,0.13,0,614fac5b9bd7d03e410b6005,1
0.79,0.28,-1,10,UN_PX_0,goals-216,0.3,0.13,0.74,0,614fac5b9bd7d03e410b6005,1
0.72,0.74,0.33,11,PX_UN_0,goals-162,0.14,0.83,0.34,1,614fac5b9bd7d03e410b6005,1
0.33,0.7,0.24,12,PX_PX_0,goals-621,0.84,0.32,0.22,0,614fac5b9bd7d03e410b6005,1
0.59,0.59,0.81,13,NX_PX_0,goals-216,0.31,0.21,0.82,0,614fac5b9bd7d03e410b6005,1
0.5,0.49,-1,14,UN_UN_0,goals-333,0.47,0.5,0.5,0,614fac5b9bd7d03e410b6005,1
0.63,0.47,0.13,15,NX_UN_0,goals-333,0.5,0.52,0.54,0,614fac5b9bd7d03e410b6005,1
0.74,0.24,-1,16,DX_UN_0,goals-162,0.09,0.84,0.34,0,614fac5b9bd7d03e410b6005,1
1,0,-1,1,UN_PX_0,doors-54,0.47,0.02,0.48,0,614e35b2138b395a5410d87a,0
0.02,0.02,0.98,2,PX_DX_0,doors-621,0.04,0.04,1,0,614e35b2138b395a5410d87a,0
0.52,0.52,0,3,PX_UN_0,doors-333,0.49,0.51,0.52,0,614e35b2138b395a5410d87a,0
0.04,0.98,-1,4,UN_DX_0,doors-72,0.02,0.02,0.99,0,614e35b2138b395a5410d87a,0
0.97,0.02,-1,5,UN_NX_0,doors-27,0,0.04,0.99,0,614e35b2138b395a5410d87a,0
0.02,0.99,0.03,6,PX_PX_0,doors-216,0.03,0.04,0.97,0,614e35b2138b395a5410d87a,0
0,0.52,0.53,7,PX_NX_0,doors-162,0.52,0.53,0.01,0,614e35b2138b395a5410d87a,0
0.5,0.51,-1,8,UN_UN_0,doors-54,0.5,0.51,0.52,0,614e35b2138b395a5410d87a,0
0.03,0.99,-1,9,DX_PX_0,goals-621,0.73,0.4,0.02,0,614e35b2138b395a5410d87a,0
0.98,0.01,0.04,10,PX_PX_0,goals-621,0.03,0.03,0.98,0,614e35b2138b395a5410d87a,0
0.51,0.51,0.97,11,NX_PX_0,goals-216,0.23,0.01,0.8,0,614e35b2138b395a5410d87a,0
0.51,0.51,0.03,12,PX_UN_0,goals-162,0.15,0.81,0.28,0,614e35b2138b395a5410d87a,0
